Código del Set,Nombre del Set,Año de Lanzamiento,PVP,Precio como Nuevo,Precio como Usado,Valoración de Usuarios
75132,75132:  First Order Battle Pack,1 Jan 2016 - 31 Dec 2017 (1y 11m 29d),"$12.99, €16.99 | More",~€17.82,~€12.88,✭✭✭✭✩ 3.4 808 ratings 14 reviews Brickset review
75133,75133:  Rebel Alliance Battle Pack,1 Jan 2016 - 31 Dec 2016 (11m 30d),"$12.99, €16.99 | More",~€32.60,~€20.12,✭✭✭✭✩ 3.9 571 ratings 8 reviews Brickset review
75134,75134:  Galactic Empire Battle Pack,1 Jan 2016 - 31 Dec 2016 (11m 30d),"$12.99, €16.99 | More",~€39.23,~€28.83,✭✭✭✭✩ 4.0 570 ratings 9 reviews
75135,75135:  Obi-Wan's Jedi Interceptor,1 Jan 2016 - 31 Dec 2016 (11m 30d),"$24.99, €29.99 | More",~€97.20,~€48.55,✭✭✭✭✩ 4.0 666 ratings 7 reviews
75136,75136:  Droid Escape Pod,1 Jan 2016 - 31 Dec 2016 (11m 30d),"$24.99, €29.99 | More",~€33.51,~€20.46,✭✭✭✭✩ 3.8 680 ratings 6 reviews
75137,75137:  Carbon-Freezing Chamber,1 Jan 2016 - 31 Dec 2017 (1y 11m 29d),"$24.99, €29.99 | More",~€42.62,~€27.58,✭✭✭✭✩ 3.8 1141 ratings 14 reviews Brickset review
75138,75138:  Hoth Attack,1 Jan 2016 - 31 Dec 2016 (11m 30d),"$24.99, €29.99 | More",~€52.17,~€34.20,✭✭✭✭✩ 3.8 529 ratings 4 reviews
75139,75139:  Battle on Takodana,1 Jan 2016 - 31 Dec 2017 (1y 11m 29d),"$59.99, €59.99 | More",~€48.43,~€29.97,✭✭✭✭✩ 3.6 639 ratings 5 reviews Brickset review
75140,75140:  Resistance Troop Transporter,1 Jan 2016 - 31 Dec 2016 (11m 30d),"$69.99, €69.99 | More",~€69.91,~€41.42,✭✭✭✭✩ 4.0 527 ratings 7 reviews Brickset review
75141,75141:  Kanan's Speeder Bike,1 Jan 2016 - 31 Jul 2017 (1y 6m 29d),"$19.99, €29.99 | More",~€70.97,~€51.07,✭✭✭✭✩ 3.7 221 ratings 4 reviews
75142,75142:  Homing Spider Droid,1 Jan 2016 - 31 Jul 2017 (1y 6m 29d),"$29.99, €39.99 | More",~€117.99,~€84.49,✭✭✭✭✩ 3.7 164 ratings 3 reviews
75144,75144:  Snowspeeder,4 May 2017 - 31 Dec 2018 (1y 7m 27d),"$199.99, €199.99 | More",~€332.97,~€236.72,✭✭✭✭✩ 4.2 551 ratings 1 review Brickset review
75145,75145:  Eclipse Fighter,1 Jun 2016 - 31 Dec 2017 (1y 6m 30d),"$29.99, €39.99 | More",~€38.66,~€26.97,✭✭✭✭✩ 3.8 339 ratings 3 reviews
75146,75146:  LEGO Star Wars Advent Calendar,1 Sep 2016 - 31 Dec 2016 (3m 29d),"$39.99, €29.99 | More",~€38.05,~€29.16,✭✭✭✭✩ 3.8 467 ratings 2 reviews
75147,75147:  StarScavenger,1 Jun 2016 - 31 Dec 2017 (1y 6m 30d),"$49.99, €59.99 | More",~€61.11,~€36.29,✭✭✭✭✩ 3.5 212 ratings 2 reviews Brickset review
75148,75148:  Encounter on Jakku,1 Jun 2016 - 31 Dec 2017 (1y 6m 30d),"$59.99, €69.99 | More",~€41.17,~€36.35,✭✭✭✭✩ 3.7 460 ratings 4 reviews Brickset review
75149,75149:  Resistance X-wing Fighter,1 Jun 2016 - 31 Dec 2017 (1y 6m 30d),"$79.99, €89.99 | More",~€96.12,~€56.08,✭✭✭✭✩ 4.1 538 ratings 5 reviews
75150,75150:  Vader's TIE Advanced vs. A-wing Starfighter,1 Jun 2016 - 31 Dec 2016 (6m 30d),"$89.99, €99.99 | More",~€148.91,~€118.49,✭✭✭✭✩ 4.2 456 ratings 5 reviews Brickset review
75151,75151:  Clone Turbo Tank,1 Jun 2016 - 31 Dec 2017 (1y 6m 30d),"$109.99, €119.99 | More",~€289.30,~€241.18,✭✭✭✭✩ 4.0 406 ratings 4 reviews Brickset review
75152,75152:  Imperial Assault Hovertank,30 Sep 2016 - 31 Dec 2017 (1y 3m),"$29.99, €39.99 | More",~€93.31,~€54.14,✭✭✭✭✩ 4.2 855 ratings 13 reviews Brickset review
75153,75153:  AT-ST Walker,30 Sep 2016 - 31 Dec 2017 (1y 3m),"$39.99, €49.99 | More",~€72.99,~€37.69,✭✭✭✭✭ 4.3 1133 ratings 12 reviews
75154,75154:  TIE Striker,30 Sep 2016 - 31 Dec 2017 (1y 3m),"$69.99, €69.99 | More",~€119.27,~€76.28,✭✭✭✭✩ 4.2 662 ratings 7 reviews Brickset review
75155,75155:  Rebel U-wing Fighter,30 Sep 2016 - 31 Jul 2018 (1y 9m 29d),"$79.99, €79.99 | More",~€185.86,~€103.33,✭✭✭✭✭ 4.3 922 ratings 10 reviews Brickset review
75156,75156:  Krennic's Imperial Shuttle,30 Sep 2016 - 31 Jul 2018 (1y 9m 29d),"$89.99, €99.99 | More",~€223.09,~€166.31,✭✭✭✭✭ 4.4 877 ratings 8 reviews
75157,75157:  Captain Rex's AT-TE,1 Jun 2016 - 31 Dec 2017 (1y 6m 30d),"$119.99, €129.99 | More",~€257.55,~€219.22,✭✭✭✭✩ 4.2 311 ratings 2 reviews
75158,75158:  Rebel Combat Frigate,1 Aug 2016 - 31 Jul 2017 (11m 29d),"$109.99, €119.99 | More",~€283.19,~€342.20,✭✭✭✭✩ 4.0 208 ratings 2 reviews
75159,75159:  Death Star,1 Oct 2016 - 31 Dec 2020 (4y 2m 30d),"$499.99, €487.39 | More",~€865.31,~€571.10,✭✭✭✭✭ 4.3 427 ratings 2 reviews Brickset review
75160,75160:  U-wing Microfighter,1 Jan 2017 - 31 Dec 2018 (1y 11m 28d),"$9.99, €9.99 | More",~€13.15,~€7.55,✭✭✭✭✩ 3.8 512 ratings 4 reviews Brickset review
75161,75161:  TIE Striker Microfighter,1 Jan 2017 - 31 Jul 2018 (1y 6m 28d),"$9.99, €9.99 | More",~€14.51,~€7.16,✭✭✭✭✩ 3.6 381 ratings 1 review
75162,75162:  Y-wing Microfighter,1 Jan 2017 - 31 Dec 2017 (11m 29d),"$9.99, €9.99 | More",~€19.17,~€12.18,✭✭✭✭✩ 3.8 436 ratings 3 reviews
75163,75163:  Krennic's Imperial Shuttle Microfighter,1 Jan 2017 - 31 Dec 2017 (11m 29d),"$9.99, €9.99 | More",~€14.35,~€8.67,✭✭✭✭✩ 3.5 339 ratings 3 reviews Brickset review
